Zip Code,Demographic,Percent,Year,BOROUGH
11222,Black,4.8,2017,BROOKLYN
11222,Asian,7.8,2017,BROOKLYN
11222,Hispanic,13.9,2017,BROOKLYN
11222,Male,49.3,2018,BROOKLYN
11222,Female,50.7,2018,BROOKLYN
11222,White,85.7,2018,BROOKLYN
11222,Black,5.4,2018,BROOKLYN
11222,Asian,7.1,2018,BROOKLYN
11222,Hispanic,14.2,2018,BROOKLYN
11222,Male,48.7,2019,BROOKLYN
11222,Female,51.3,2019,BROOKLYN
11222,White,86.7,2019,BROOKLYN
11222,Black,4.9,2019,BROOKLYN
11222,Asian,6.6,2019,BROOKLYN
11222,Hispanic,15.4,2019,BROOKLYN
11223,Male,48.9,2017,BROOKLYN
11223,Female,51.1,2017,BROOKLYN
11223,White,62.5,2017,BROOKLYN
11223,Black,5.2,2017,BROOKLYN
11223,Asian,25.3,2017,BROOKLYN
11223,Hispanic,14.8,2017,BROOKLYN
11223,Male,49.0,2018,BROOKLYN
11223,Female,51.0,2018,BROOKLYN
11223,White,60.1,2018,BROOKLYN
11223,Black,5.4,2018,BROOKLYN
11223,Asian,26.2,2018,BROOKLYN
11223,Hispanic,16.7,2018,BROOKLYN
11223,Male,49.0,2019,BROOKLYN
11223,Female,51.0,2019,BROOKLYN
11223,White,60.0,2019,BROOKLYN
11223,Black,5.3,2019,BROOKLYN
11223,Asian,27.5,2019,BROOKLYN
11223,Hispanic,14.5,2019,BROOKLYN
11224,Male,44.3,2017,BROOKLYN
11224,Female,55.7,2017,BROOKLYN
11224,White,59.6,2017,BROOKLYN
11224,Black,25.4,2017,BROOKLYN
11224,Asian,6.4,2017,BROOKLYN
11224,Hispanic,18.9,2017,BROOKLYN
11224,Male,44.8,2018,BROOKLYN
11224,Female,55.2,2018,BROOKLYN
11224,White,60.5,2018,BROOKLYN
11224,Black,23.8,2018,BROOKLYN
11224,Asian,7.0,2018,BROOKLYN
11224,Hispanic,20.4,2018,BROOKLYN
11224,Male,44.6,2019,BROOKLYN
11224,Female,55.4,2019,BROOKLYN
11224,White,60.0,2019,BROOKLYN
11224,Black,23.5,2019,BROOKLYN
11224,Asian,8.4,2019,BROOKLYN
11224,Hispanic,18.8,2019,BROOKLYN
11225,Male,45.4,2017,BROOKLYN
11225,Female,54.6,2017,BROOKLYN
11225,White,26.8,2017,BROOKLYN
11225,Black,67.5,2017,BROOKLYN
11225,Asian,3.8,2017,BROOKLYN
11225,Hispanic,8.7,2017,BROOKLYN
11225,Male,45.5,2018,BROOKLYN
11225,Female,54.5,2018,BROOKLYN
11225,White,29.1,2018,BROOKLYN
11225,Black,65.4,2018,BROOKLYN
11225,Asian,3.8,2018,BROOKLYN
11225,Hispanic,8.3,2018,BROOKLYN
11225,Male,45.8,2019,BROOKLYN
11225,Female,54.2,2019,BROOKLYN
11225,White,30.5,2019,BROOKLYN
11225,Black,63.2,2019,BROOKLYN
11225,Asian,4.0,2019,BROOKLYN
11225,Hispanic,9.4,2019,BROOKLYN
11226,Male,44.6,2017,BROOKLYN
11226,Female,55.4,2017,BROOKLYN
11226,White,16.1,2017,BROOKLYN
11226,Black,69.9,2017,BROOKLYN
11226,Asian,4.6,2017,BROOKLYN
11226,Hispanic,17.8,2017,BROOKLYN
11226,Male,45.0,2018,BROOKLYN
11226,Female,55.0,2018,BROOKLYN
11226,White,17.2,2018,BROOKLYN
11226,Black,69.5,2018,BROOKLYN
11226,Asian,4.0,2018,BROOKLYN
11226,Hispanic,17.1,2018,BROOKLYN
11226,Male,46.0,2019,BROOKLYN
11226,Female,54.0,2019,BROOKLYN
11226,White,17.6,2019,BROOKLYN
11226,Black,69.1,2019,BROOKLYN
11226,Asian,4.2,2019,BROOKLYN
11226,Hispanic,16.4,2019,BROOKLYN
11228,Male,48.0,2017,BROOKLYN
11228,Female,52.0,2017,BROOKLYN
11228,White,60.5,2017,BROOKLYN
11228,Black,1.3,2017,BROOKLYN
11228,Asian,34.0,2017,BROOKLYN
11228,Hispanic,12.2,2017,BROOKLYN
11228,Male,48.9,2018,BROOKLYN
11228,Female,51.1,2018,BROOKLYN
11228,White,57.5,2018,BROOKLYN
11228,Black,1.5,2018,BROOKLYN
11228,Asian,36.4,2018,BROOKLYN
11228,Hispanic,13.0,2018,BROOKLYN
11228,Male,49.0,2019,BROOKLYN
11228,Female,51.0,2019,BROOKLYN
11228,White,55.7,2019,BROOKLYN
11228,Black,1.9,2019,BROOKLYN
11228,Asian,38.2,2019,BROOKLYN
11228,Hispanic,12.4,2019,BROOKLYN
11229,Male,47.9,2017,BROOKLYN
11229,Female,52.1,2017,BROOKLYN
11229,White,67.7,2017,BROOKLYN
11229,Black,6.1,2017,BROOKLYN
11229,Asian,23.6,2017,BROOKLYN
11229,Hispanic,11.3,2017,BROOKLYN
11229,Male,48.2,2018,BROOKLYN
11229,Female,51.8,2018,BROOKLYN
11229,White,67.3,2018,BROOKLYN
11229,Black,6.6,2018,BROOKLYN
11229,Asian,24.2,2018,BROOKLYN
11229,Hispanic,10.8,2018,BROOKLYN
11229,Male,48.2,2019,BROOKLYN
11229,Female,51.8,2019,BROOKLYN
11229,White,66.5,2019,BROOKLYN
11229,Black,6.8,2019,BROOKLYN
11229,Asian,25.0,2019,BROOKLYN
11229,Hispanic,11.1,2019,BROOKLYN
11230,Male,48.5,2017,BROOKLYN
11230,Female,51.5,2017,BROOKLYN
11230,White,70.8,2017,BROOKLYN
11230,Black,7.8,2017,BROOKLYN
11230,Asian,15.5,2017,BROOKLYN
11230,Hispanic,10.2,2017,BROOKLYN
11230,Male,48.0,2018,BROOKLYN
11230,Female,52.0,2018,BROOKLYN
11230,White,71.8,2018,BROOKLYN
11230,Black,7.8,2018,BROOKLYN
11230,Asian,15.8,2018,BROOKLYN
11230,Hispanic,10.2,2018,BROOKLYN
11230,Male,48.4,2019,BROOKLYN
11230,Female,51.6,2019,BROOKLYN
11230,White,73.6,2019,BROOKLYN
11230,Black,8.0,2019,BROOKLYN
11230,Asian,15.5,2019,BROOKLYN
11230,Hispanic,10.2,2019,BROOKLYN
11231,Male,47.3,2017,BROOKLYN
11231,Female,52.7,2017,BROOKLYN
11231,White,71.4,2017,BROOKLYN
11231,Black,15.3,2017,BROOKLYN
11231,Asian,7.9,2017,BROOKLYN
11231,Hispanic,20.6,2017,BROOKLYN
11231,Male,46.4,2018,BROOKLYN
11231,Female,53.6,2018,BROOKLYN
11231,White,70.9,2018,BROOKLYN
11231,Black,15.9,2018,BROOKLYN
11231,Asian,9.0,2018,BROOKLYN
11231,Hispanic,18.6,2018,BROOKLYN
11231,Male,45.6,2019,BROOKLYN
11231,Female,54.4,2019,BROOKLYN
11231,White,70.6,2019,BROOKLYN
11231,Black,17.2,2019,BROOKLYN
11231,Asian,8.6,2019,BROOKLYN
11231,Hispanic,16.6,2019,BROOKLYN
11232,Male,53.1,2017,BROOKLYN
11232,Female,46.9,2017,BROOKLYN
11232,White,44.0,2017,BROOKLYN
11232,Black,8.3,2017,BROOKLYN
11232,Asian,20.5,2017,BROOKLYN
11232,Hispanic,53.0,2017,BROOKLYN
11232,Male,51.8,2018,BROOKLYN
11232,Female,48.2,2018,BROOKLYN
11232,White,45.6,2018,BROOKLYN
11232,Black,8.9,2018,BROOKLYN
11232,Asian,20.5,2018,BROOKLYN
11232,Hispanic,50.6,2018,BROOKLYN
11232,Male,53.0,2019,BROOKLYN
11232,Female,47.0,2019,BROOKLYN
11232,White,48.6,2019,BROOKLYN
11232,Black,9.4,2019,BROOKLYN
11232,Asian,20.1,2019,BROOKLYN
11232,Hispanic,49.9,2019,BROOKLYN
11233,Male,45.7,2017,BROOKLYN
11233,Female,54.3,2017,BROOKLYN
11233,White,9.4,2017,BROOKLYN
11233,Black,80.2,2017,BROOKLYN
11233,Asian,2.4,2017,BROOKLYN
11233,Hispanic,16.1,2017,BROOKLYN
11233,Male,45.7,2018,BROOKLYN
11233,Female,54.3,2018,BROOKLYN
11233,White,10.1,2018,BROOKLYN
11233,Black,80.4,2018,BROOKLYN
11233,Asian,2.3,2018,BROOKLYN
11233,Hispanic,16.0,2018,BROOKLYN
11233,Male,46.2,2019,BROOKLYN
11233,Female,53.8,2019,BROOKLYN
11233,White,12.5,2019,BROOKLYN
11233,Black,78.5,2019,BROOKLYN
11233,Asian,2.5,2019,BROOKLYN
11233,Hispanic,15.3,2019,BROOKLYN
11234,Male,47.5,2017,BROOKLYN
11234,Female,52.5,2017,BROOKLYN
11234,White,43.3,2017,BROOKLYN
11234,Black,47.1,2017,BROOKLYN
11234,Asian,6.6,2017,BROOKLYN
11234,Hispanic,10.1,2017,BROOKLYN
11234,Male,47.5,2018,BROOKLYN
11234,Female,52.5,2018,BROOKLYN
11234,White,43.0,2018,BROOKLYN
11234,Black,46.6,2018,BROOKLYN
11234,Asian,7.5,2018,BROOKLYN
11234,Hispanic,10.5,2018,BROOKLYN
11234,Male,46.8,2019,BROOKLYN
11234,Female,53.2,2019,BROOKLYN
11234,White,42.5,2019,BROOKLYN
11234,Black,46.1,2019,BROOKLYN
11234,Asian,7.9,2019,BROOKLYN
11234,Hispanic,11.1,2019,BROOKLYN
11235,Male,47.3,2017,BROOKLYN
11235,Female,52.7,2017,BROOKLYN
11235,White,78.6,2017,BROOKLYN
11235,Black,3.4,2017,BROOKLYN
11235,Asian,15.6,2017,BROOKLYN
11235,Hispanic,8.8,2017,BROOKLYN
11235,Male,47.9,2018,BROOKLYN
11235,Female,52.1,2018,BROOKLYN
11235,White,77.6,2018,BROOKLYN
11235,Black,2.9,2018,BROOKLYN
11235,Asian,16.6,2018,BROOKLYN
11235,Hispanic,8.3,2018,BROOKLYN
11235,Male,48.0,2019,BROOKLYN
11235,Female,52.0,2019,BROOKLYN
11235,White,78.9,2019,BROOKLYN
11235,Black,2.6,2019,BROOKLYN
11235,Asian,16.8,2019,BROOKLYN
11235,Hispanic,7.7,2019,BROOKLYN
11236,Male,43.5,2017,BROOKLYN
11236,Female,56.5,2017,BROOKLYN
11236,White,6.5,2017,BROOKLYN
11236,Black,87.4,2017,BROOKLYN
11236,Asian,3.2,2017,BROOKLYN
11236,Hispanic,6.6,2017,BROOKLYN
11236,Male,43.6,2018,BROOKLYN
11236,Female,56.4,2018,BROOKLYN
11236,White,6.5,2018,BROOKLYN
11236,Black,87.4,2018,BROOKLYN
11236,Asian,3.5,2018,BROOKLYN
11236,Hispanic,7.1,2018,BROOKLYN
11236,Male,43.5,2019,BROOKLYN
11236,Female,56.5,2019,BROOKLYN
11236,White,6.4,2019,BROOKLYN
11236,Black,86.9,2019,BROOKLYN
11236,Asian,3.6,2019,BROOKLYN
11236,Hispanic,7.7,2019,BROOKLYN
11237,Male,51.2,2017,BROOKLYN
11237,Female,48.8,2017,BROOKLYN
11237,White,47.5,2017,BROOKLYN
11237,Black,18.4,2017,BROOKLYN
11237,Asian,9.2,2017,BROOKLYN
11237,Hispanic,64.0,2017,BROOKLYN
11237,Male,51.5,2018,BROOKLYN
11237,Female,48.5,2018,BROOKLYN
11237,White,44.2,2018,BROOKLYN
11237,Black,15.1,2018,BROOKLYN
11237,Asian,8.5,2018,BROOKLYN
11237,Hispanic,63.0,2018,BROOKLYN
11237,Male,51.6,2019,BROOKLYN
11237,Female,48.4,2019,BROOKLYN
11237,White,39.9,2019,BROOKLYN
11237,Black,15.6,2019,BROOKLYN
11237,Asian,8.1,2019,BROOKLYN
11237,Hispanic,63.5,2019,BROOKLYN
11238,Male,46.6,2017,BROOKLYN
11238,Female,53.4,2017,BROOKLYN
11238,White,47.5,2017,BROOKLYN
11238,Black,43.6,2017,BROOKLYN
11238,Asian,8.2,2017,BROOKLYN
11238,Hispanic,11.2,2017,BROOKLYN
11238,Male,46.7,2018,BROOKLYN
11238,Female,53.3,2018,BROOKLYN
11238,White,50.7,2018,BROOKLYN
11238,Black,40.4,2018,BROOKLYN
11238,Asian,8.3,2018,BROOKLYN
11238,Hispanic,10.9,2018,BROOKLYN
11238,Male,46.3,2019,BROOKLYN
11238,Female,53.7,2019,BROOKLYN
11238,White,54.7,2019,BROOKLYN
11238,Black,36.8,2019,BROOKLYN
11238,Asian,8.7,2019,BROOKLYN
11238,Hispanic,10.9,2019,BROOKLYN
11239,Male,40.0,2017,BROOKLYN
11239,Female,60.0,2017,BROOKLYN
11239,White,29.7,2017,BROOKLYN
11239,Black,64.0,2017,BROOKLYN
11239,Asian,3.2,2017,BROOKLYN
11239,Hispanic,17.4,2017,BROOKLYN
11239,Male,40.8,2018,BROOKLYN
11239,Female,59.2,2018,BROOKLYN
11239,White,31.2,2018,BROOKLYN
11239,Black,61.7,2018,BROOKLYN
11239,Asian,2.5,2018,BROOKLYN
11239,Hispanic,18.9,2018,BROOKLYN
11239,Male,39.7,2019,BROOKLYN
11239,Female,60.3,2019,BROOKLYN
11239,White,30.4,2019,BROOKLYN
11239,Black,59.8,2019,BROOKLYN
11239,Asian,3.9,2019,BROOKLYN
11239,Hispanic,18.4,2019,BROOKLYN
11354,Male,46.2,2017,QUEENS
11354,Female,53.8,2017,QUEENS
11354,White,22.6,2017,QUEENS
11354,Black,4.4,2017,QUEENS
11354,Asian,64.1,2017,QUEENS
11354,Hispanic,16.0,2017,QUEENS
11354,Male,45.3,2018,QUEENS
11354,Female,54.7,2018,QUEENS
11354,White,22.5,2018,QUEENS
11354,Black,3.9,2018,QUEENS
11354,Asian,64.4,2018,QUEENS
11354,Hispanic,15.9,2018,QUEENS
11354,Male,46.0,2019,QUEENS
11354,Female,54.0,2019,QUEENS
11354,White,22.1,2019,QUEENS
11354,Black,3.8,2019,QUEENS
11354,Asian,66.3,2019,QUEENS
11354,Hispanic,14.9,2019,QUEENS
11355,Male,47.5,2017,QUEENS
11355,Female,52.5,2017,QUEENS
11355,White,14.4,2017,QUEENS
11355,Black,4.3,2017,QUEENS
11355,Asian,73.5,2017,QUEENS
11355,Hispanic,14.0,2017,QUEENS
11355,Male,47.8,2018,QUEENS
11355,Female,52.2,2018,QUEENS
11355,White,14.5,2018,QUEENS
11355,Black,4.2,2018,QUEENS
11355,Asian,73.7,2018,QUEENS
11355,Hispanic,14.8,2018,QUEENS
11355,Male,48.0,2019,QUEENS
11355,Female,52.0,2019,QUEENS
11355,White,13.6,2019,QUEENS
11355,Black,4.1,2019,QUEENS
11355,Asian,73.6,2019,QUEENS
11355,Hispanic,15.5,2019,QUEENS
11356,Male,48.5,2017,QUEENS
11356,Female,51.5,2017,QUEENS
11356,White,38.1,2017,QUEENS
11356,Black,2.9,2017,QUEENS
11356,Asian,33.3,2017,QUEENS
11356,Hispanic,39.8,2017,QUEENS
11356,Male,49.8,2018,QUEENS
11356,Female,50.2,2018,QUEENS
11356,White,39.5,2018,QUEENS
11356,Black,2.1,2018,QUEENS
11356,Asian,31.6,2018,QUEENS
11356,Hispanic,40.3,2018,QUEENS
11356,Male,48.8,2019,QUEENS
11356,Female,51.2,2019,QUEENS
11356,White,35.3,2019,QUEENS
11356,Black,2.6,2019,QUEENS
11356,Asian,34.3,2019,QUEENS
11356,Hispanic,40.2,2019,QUEENS
11357,Male,47.5,2017,QUEENS
11357,Female,52.5,2017,QUEENS
11357,White,72.6,2017,QUEENS
11357,Black,0.9,2017,QUEENS
11357,Asian,24.6,2017,QUEENS
11357,Hispanic,14.5,2017,QUEENS
11357,Male,47.5,2018,QUEENS
11357,Female,52.5,2018,QUEENS
11357,White,72.4,2018,QUEENS
11357,Black,1.3,2018,QUEENS
11357,Asian,23.5,2018,QUEENS
11357,Hispanic,15.6,2018,QUEENS
11357,Male,47.4,2019,QUEENS
11357,Female,52.6,2019,QUEENS
11357,White,70.9,2019,QUEENS
11357,Black,1.3,2019,QUEENS
11357,Asian,24.4,2019,QUEENS
11357,Hispanic,15.7,2019,QUEENS
11358,Male,48.9,2017,QUEENS
11358,Female,51.1,2017,QUEENS
11358,White,45.5,2017,QUEENS
11358,Black,2.0,2017,QUEENS
11358,Asian,46.1,2017,QUEENS
11358,Hispanic,16.5,2017,QUEENS
11358,Male,49.4,2018,QUEENS
11358,Female,50.6,2018,QUEENS
11358,White,43.7,2018,QUEENS
11358,Black,1.6,2018,QUEENS
11358,Asian,48.5,2018,QUEENS
11358,Hispanic,16.8,2018,QUEENS
11358,Male,49.1,2019,QUEENS
11358,Female,50.9,2019,QUEENS
11358,White,44.0,2019,QUEENS
11358,Black,1.3,2019,QUEENS
11358,Asian,49.2,2019,QUEENS
11358,Hispanic,16.2,2019,QUEENS
11359,Male,,2017,QUEENS
11359,Female,,2017,QUEENS
11359,White,,2017,QUEENS
11359,Black,,2017,QUEENS
11359,Asian,,2017,QUEENS
11359,Hispanic,,2017,QUEENS
11359,Male,,2018,QUEENS
11359,Female,,2018,QUEENS
11359,White,,2018,QUEENS
11359,Black,,2018,QUEENS
11359,Asian,,2018,QUEENS
11359,Hispanic,,2018,QUEENS
11359,Male,,2019,QUEENS
11359,Female,,2019,QUEENS
11359,White,,2019,QUEENS
11359,Black,,2019,QUEENS
11359,Asian,,2019,QUEENS
11359,Hispanic,,2019,QUEENS
11360,Male,46.8,2017,QUEENS
11360,Female,53.2,2017,QUEENS
11360,White,66.4,2017,QUEENS
11360,Black,1.6,2017,QUEENS
11360,Asian,30.4,2017,QUEENS
11360,Hispanic,9.0,2017,QUEENS
11360,Male,46.2,2018,QUEENS
11360,Female,53.8,2018,QUEENS
11360,White,63.5,2018,QUEENS
11360,Black,1.6,2018,QUEENS
11360,Asian,33.4,2018,QUEENS
11360,Hispanic,9.8,2018,QUEENS
11360,Male,44.6,2019,QUEENS
11360,Female,55.4,2019,QUEENS
11360,White,58.2,2019,QUEENS
11360,Black,1.8,2019,QUEENS
11360,Asian,37.7,2019,QUEENS
11360,Hispanic,10.6,2019,QUEENS
11361,Male,49.0,2017,QUEENS
11361,Female,51.0,2017,QUEENS
11361,White,51.5,2017,QUEENS
11361,Black,4.3,2017,QUEENS
11361,Asian,39.8,2017,QUEENS
11361,Hispanic,14.6,2017,QUEENS
11361,Male,49.0,2018,QUEENS
11361,Female,51.0,2018,QUEENS
11361,White,49.7,2018,QUEENS
11361,Black,4.6,2018,QUEENS
11361,Asian,41.7,2018,QUEENS
11361,Hispanic,12.9,2018,QUEENS
11361,Male,48.9,2019,QUEENS
11361,Female,51.1,2019,QUEENS
11361,White,49.3,2019,QUEENS
11361,Black,4.9,2019,QUEENS
11361,Asian,42.1,2019,QUEENS
11361,Hispanic,12.5,2019,QUEENS
11362,Male,45.7,2017,QUEENS
11362,Female,54.3,2017,QUEENS
11362,White,51.6,2017,QUEENS
11362,Black,1.9,2017,QUEENS
11362,Asian,44.3,2017,QUEENS
11362,Hispanic,8.9,2017,QUEENS
11362,Male,46.9,2018,QUEENS
11362,Female,53.1,2018,QUEENS
11362,White,52.4,2018,QUEENS
11362,Black,2.2,2018,QUEENS
11362,Asian,43.7,2018,QUEENS
11362,Hispanic,8.9,2018,QUEENS
11362,Male,47.4,2019,QUEENS
11362,Female,52.6,2019,QUEENS
11362,White,51.5,2019,QUEENS
11362,Black,4.6,2019,QUEENS
11362,Asian,41.9,2019,QUEENS
11362,Hispanic,10.6,2019,QUEENS
11363,Male,48.6,2017,QUEENS
11363,Female,51.4,2017,QUEENS
11363,White,64.2,2017,QUEENS
11363,Black,1.6,2017,QUEENS
11363,Asian,31.4,2017,QUEENS
11363,Hispanic,16.5,2017,QUEENS
11363,Male,48.1,2018,QUEENS
11363,Female,51.9,2018,QUEENS
11363,White,61.3,2018,QUEENS
11363,Black,2.1,2018,QUEENS
11363,Asian,34.2,2018,QUEENS
11363,Hispanic,13.1,2018,QUEENS
11363,Male,47.9,2019,QUEENS
11363,Female,52.1,2019,QUEENS
11363,White,60.3,2019,QUEENS
11363,Black,1.9,2019,QUEENS
11363,Asian,36.2,2019,QUEENS
11363,Hispanic,12.7,2019,QUEENS
11364,Male,48.5,2017,QUEENS
11364,Female,51.5,2017,QUEENS
11364,White,42.4,2017,QUEENS
11364,Black,3.4,2017,QUEENS
11364,Asian,52.0,2017,QUEENS
11364,Hispanic,9.8,2017,QUEENS
11364,Male,49.0,2018,QUEENS
11364,Female,51.0,2018,QUEENS
11364,White,41.3,2018,QUEENS
11364,Black,3.2,2018,QUEENS
11364,Asian,53.6,2018,QUEENS
11364,Hispanic,9.6,2018,QUEENS
11364,Male,48.7,2019,QUEENS
11364,Female,51.3,2019,QUEENS
11364,White,41.6,2019,QUEENS
11364,Black,4.8,2019,QUEENS
11364,Asian,51.6,2019,QUEENS
11364,Hispanic,11.5,2019,QUEENS
11365,Male,47.4,2017,QUEENS
11365,Female,52.6,2017,QUEENS
11365,White,38.5,2017,QUEENS
11365,Black,8.4,2017,QUEENS
11365,Asian,46.1,2017,QUEENS
11365,Hispanic,18.7,2017,QUEENS
11365,Male,47.5,2018,QUEENS
11365,Female,52.5,2018,QUEENS
11365,White,37.2,2018,QUEENS
11365,Black,9.5,2018,QUEENS
11365,Asian,46.2,2018,QUEENS
11365,Hispanic,19.7,2018,QUEENS
11365,Male,46.9,2019,QUEENS
11365,Female,53.1,2019,QUEENS
11365,White,37.3,2019,QUEENS
11365,Black,11.2,2019,QUEENS
11365,Asian,45.7,2019,QUEENS
11365,Hispanic,20.4,2019,QUEENS
11366,Male,48.0,2017,QUEENS
11366,Female,52.0,2017,QUEENS
11366,White,44.2,2017,QUEENS
11366,Black,5.8,2017,QUEENS
11366,Asian,49.9,2017,QUEENS
11366,Hispanic,8.0,2017,QUEENS
11366,Male,47.6,2018,QUEENS
11366,Female,52.4,2018,QUEENS
11366,White,45.4,2018,QUEENS
11366,Black,5.7,2018,QUEENS
11366,Asian,47.7,2018,QUEENS
11366,Hispanic,8.9,2018,QUEENS
11366,Male,46.8,2019,QUEENS
11366,Female,53.2,2019,QUEENS
11366,White,44.5,2019,QUEENS
11366,Black,6.5,2019,QUEENS
11366,Asian,46.3,2019,QUEENS
11366,Hispanic,11.1,2019,QUEENS
11367,Male,48.0,2017,QUEENS
11367,Female,52.0,2017,QUEENS
11367,White,59.9,2017,QUEENS
11367,Black,9.2,2017,QUEENS
11367,Asian,28.9,2017,QUEENS
11367,Hispanic,17.5,2017,QUEENS
11367,Male,48.1,2018,QUEENS
11367,Female,51.9,2018,QUEENS
11367,White,59.4,2018,QUEENS
11367,Black,9.4,2018,QUEENS
11367,Asian,28.0,2018,QUEENS
11367,Hispanic,17.9,2018,QUEENS
11367,Male,48.8,2019,QUEENS
11367,Female,51.2,2019,QUEENS
11367,White,58.6,2019,QUEENS
11367,Black,8.7,2019,QUEENS
11367,Asian,29.4,2019,QUEENS
11367,Hispanic,17.0,2019,QUEENS
11368,Male,52.8,2017,QUEENS
11368,Female,47.2,2017,QUEENS
11368,White,41.4,2017,QUEENS
11368,Black,13.5,2017,QUEENS
11368,Asian,12.5,2017,QUEENS
11368,Hispanic,73.2,2017,QUEENS
11368,Male,52.0,2018,QUEENS
11368,Female,48.0,2018,QUEENS
11368,White,39.1,2018,QUEENS
11368,Black,11.4,2018,QUEENS
11368,Asian,12.3,2018,QUEENS
11368,Hispanic,75.5,2018,QUEENS
11368,Male,52.2,2019,QUEENS
11368,Female,47.8,2019,QUEENS
11368,White,38.3,2019,QUEENS
11368,Black,10.5,2019,QUEENS
11368,Asian,12.8,2019,QUEENS
11368,Hispanic,76.5,2019,QUEENS
11369,Male,49.5,2017,QUEENS
11369,Female,50.5,2017,QUEENS
11369,White,29.8,2017,QUEENS
11369,Black,17.3,2017,QUEENS
11369,Asian,14.1,2017,QUEENS
11369,Hispanic,64.1,2017,QUEENS
11369,Male,49.2,2018,QUEENS
11369,Female,50.8,2018,QUEENS
11369,White,31.5,2018,QUEENS
11369,Black,17.9,2018,QUEENS
11369,Asian,13.2,2018,QUEENS
11369,Hispanic,63.6,2018,QUEENS
11369,Male,50.3,2019,QUEENS
11369,Female,49.7,2019,QUEENS
11369,White,28.7,2019,QUEENS
11369,Black,18.8,2019,QUEENS
11369,Asian,14.0,2019,QUEENS
11369,Hispanic,61.0,2019,QUEENS
11370,Male,60.4,2017,QUEENS
11370,Female,39.6,2017,QUEENS
11370,White,43.5,2017,QUEENS
11370,Black,14.8,2017,QUEENS
11370,Asian,23.3,2017,QUEENS
11370,Hispanic,38.3,2017,QUEENS
11370,Male,59.3,2018,QUEENS
11370,Female,40.7,2018,QUEENS
11370,White,43.9,2018,QUEENS
11370,Black,15.6,2018,QUEENS
11370,Asian,23.3,2018,QUEENS
11370,Hispanic,37.4,2018,QUEENS
11370,Male,58.9,2019,QUEENS
11370,Female,41.1,2019,QUEENS
11370,White,43.8,2019,QUEENS
11370,Black,15.0,2019,QUEENS
11370,Asian,23.9,2019,QUEENS
11370,Hispanic,38.2,2019,QUEENS
11372,Male,49.5,2017,QUEENS
11372,Female,50.5,2017,QUEENS
11372,White,61.5,2017,QUEENS
11372,Black,3.4,2017,QUEENS
11372,Asian,21.4,2017,QUEENS
11372,Hispanic,59.3,2017,QUEENS
11372,Male,49.8,2018,QUEENS
11372,Female,50.2,2018,QUEENS
11372,White,60.2,2018,QUEENS
11372,Black,3.9,2018,QUEENS
11372,Asian,21.7,2018,QUEENS
11372,Hispanic,57.6,2018,QUEENS
11372,Male,50.0,2019,QUEENS
11372,Female,50.0,2019,QUEENS
11372,White,57.1,2019,QUEENS
11372,Black,3.7,2019,QUEENS
11372,Asian,22.3,2019,QUEENS
11372,Hispanic,57.5,2019,QUEENS
11373,Male,50.2,2017,QUEENS
11373,Female,49.8,2017,QUEENS
11373,White,26.0,2017,QUEENS
11373,Black,2.9,2017,QUEENS
11373,Asian,51.7,2017,QUEENS
11373,Hispanic,38.7,2017,QUEENS
11373,Male,50.1,2018,QUEENS
11373,Female,49.9,2018,QUEENS
11373,White,23.2,2018,QUEENS
11373,Black,2.6,2018,QUEENS
11373,Asian,49.6,2018,QUEENS
11373,Hispanic,41.4,2018,QUEENS
11373,Male,49.5,2019,QUEENS
11373,Female,50.5,2019,QUEENS
11373,White,19.6,2019,QUEENS
11373,Black,2.6,2019,QUEENS
11373,Asian,49.7,2019,QUEENS
11373,Hispanic,41.7,2019,QUEENS
11374,Male,46.2,2017,QUEENS
11374,Female,53.8,2017,QUEENS
11374,White,58.7,2017,QUEENS
11374,Black,4.8,2017,QUEENS
11374,Asian,32.3,2017,QUEENS
11374,Hispanic,17.3,2017,QUEENS
11374,Male,45.9,2018,QUEENS
11374,Female,54.1,2018,QUEENS
11374,White,57.2,2018,QUEENS
11374,Black,5.5,2018,QUEENS
11374,Asian,34.4,2018,QUEENS
11374,Hispanic,16.3,2018,QUEENS
11374,Male,46.6,2019,QUEENS
11374,Female,53.4,2019,QUEENS
11374,White,58.3,2019,QUEENS
11374,Black,5.2,2019,QUEENS
11374,Asian,34.4,2019,QUEENS
11374,Hispanic,17.1,2019,QUEENS
11375,Male,46.2,2017,QUEENS
11375,Female,53.8,2017,QUEENS
11375,White,65.3,2017,QUEENS
11375,Black,4.0,2017,QUEENS
11375,Asian,30.9,2017,QUEENS
11375,Hispanic,15.1,2017,QUEENS
11375,Male,45.9,2018,QUEENS
11375,Female,54.1,2018,QUEENS
11375,White,64.5,2018,QUEENS
11375,Black,4.7,2018,QUEENS
11375,Asian,30.8,2018,QUEENS
11375,Hispanic,15.7,2018,QUEENS
11375,Male,46.5,2019,QUEENS
11375,Female,53.5,2019,QUEENS
11375,White,63.9,2019,QUEENS
11375,Black,4.7,2019,QUEENS
11375,Asian,31.7,2019,QUEENS
11375,Hispanic,15.0,2019,QUEENS
11377,Male,51.4,2017,QUEENS
11377,Female,48.6,2017,QUEENS
11377,White,50.9,2017,QUEENS
11377,Black,3.2,2017,QUEENS
11377,Asian,39.4,2017,QUEENS
11377,Hispanic,38.7,2017,QUEENS
11377,Male,51.3,2018,QUEENS
