BOROUGH,Zip Code,MonthYear,Evictions
MANHATTAN,10012,2017-06,1
MANHATTAN,10012,2017-07,3
MANHATTAN,10012,2017-08,3
MANHATTAN,10012,2017-10,1
MANHATTAN,10012,2017-11,2
MANHATTAN,10012,2017-12,1
MANHATTAN,10012,2018-01,5
MANHATTAN,10012,2018-02,3
MANHATTAN,10012,2018-03,1
MANHATTAN,10012,2018-04,6
MANHATTAN,10012,2018-05,1
MANHATTAN,10012,2018-06,3
MANHATTAN,10012,2018-07,1
MANHATTAN,10012,2018-08,2
MANHATTAN,10012,2018-09,2
MANHATTAN,10012,2018-10,4
MANHATTAN,10012,2018-11,2
MANHATTAN,10012,2019-01,5
MANHATTAN,10012,2019-04,3
MANHATTAN,10012,2019-06,2
MANHATTAN,10012,2019-07,3
MANHATTAN,10012,2019-08,1
MANHATTAN,10012,2019-10,1
MANHATTAN,10012,2019-11,1
MANHATTAN,10012,2019-12,2
MANHATTAN,10013,2017-01,4
MANHATTAN,10013,2017-03,4
MANHATTAN,10013,2017-04,1
MANHATTAN,10013,2017-05,1
MANHATTAN,10013,2017-06,1
MANHATTAN,10013,2017-07,2
MANHATTAN,10013,2017-08,1
MANHATTAN,10013,2017-09,3
MANHATTAN,10013,2017-10,5
MANHATTAN,10013,2017-11,1
MANHATTAN,10013,2017-12,1
MANHATTAN,10013,2018-01,2
MANHATTAN,10013,2018-02,4
MANHATTAN,10013,2018-03,3
MANHATTAN,10013,2018-04,2
MANHATTAN,10013,2018-06,1
MANHATTAN,10013,2018-07,1
MANHATTAN,10013,2018-08,2
MANHATTAN,10013,2018-10,2
MANHATTAN,10013,2018-12,3
MANHATTAN,10013,2019-01,3
MANHATTAN,10013,2019-02,3
MANHATTAN,10013,2019-03,1
MANHATTAN,10013,2019-04,1
MANHATTAN,10013,2019-06,2
MANHATTAN,10013,2019-08,1
MANHATTAN,10013,2019-09,1
MANHATTAN,10013,2019-10,3
MANHATTAN,10013,2019-11,1
MANHATTAN,10014,2017-01,7
MANHATTAN,10014,2017-02,2
MANHATTAN,10014,2017-03,3
MANHATTAN,10014,2017-04,2
MANHATTAN,10014,2017-05,3
MANHATTAN,10014,2017-06,5
MANHATTAN,10014,2017-07,1
MANHATTAN,10014,2017-09,2
MANHATTAN,10014,2017-10,1
MANHATTAN,10014,2017-11,1
MANHATTAN,10014,2017-12,2
MANHATTAN,10014,2018-01,2
MANHATTAN,10014,2018-02,2
MANHATTAN,10014,2018-03,7
MANHATTAN,10014,2018-04,4
MANHATTAN,10014,2018-05,3
MANHATTAN,10014,2018-06,2
MANHATTAN,10014,2018-08,1
MANHATTAN,10014,2018-09,2
MANHATTAN,10014,2018-10,1
MANHATTAN,10014,2018-11,3
MANHATTAN,10014,2019-01,1
MANHATTAN,10014,2019-03,3
MANHATTAN,10014,2019-04,3
MANHATTAN,10014,2019-05,2
MANHATTAN,10014,2019-06,5
MANHATTAN,10014,2019-08,2
MANHATTAN,10014,2019-09,1
MANHATTAN,10014,2019-10,3
MANHATTAN,10014,2019-11,2
MANHATTAN,10016,2017-01,6
MANHATTAN,10016,2017-02,3
MANHATTAN,10016,2017-03,4
MANHATTAN,10016,2017-04,3
MANHATTAN,10016,2017-05,7
MANHATTAN,10016,2017-06,5
MANHATTAN,10016,2017-07,5
MANHATTAN,10016,2017-08,4
MANHATTAN,10016,2017-09,4
MANHATTAN,10016,2017-10,5
MANHATTAN,10016,2017-11,5
MANHATTAN,10016,2017-12,3
MANHATTAN,10016,2018-01,2
MANHATTAN,10016,2018-02,6
MANHATTAN,10016,2018-03,1
MANHATTAN,10016,2018-05,5
MANHATTAN,10016,2018-06,7
MANHATTAN,10016,2018-07,5
MANHATTAN,10016,2018-08,5
MANHATTAN,10016,2018-09,4
MANHATTAN,10016,2018-10,7
MANHATTAN,10016,2018-11,2
MANHATTAN,10016,2018-12,4
MANHATTAN,10016,2019-01,4
MANHATTAN,10016,2019-02,7
MANHATTAN,10016,2019-03,6
MANHATTAN,10016,2019-04,8
MANHATTAN,10016,2019-05,3
MANHATTAN,10016,2019-06,2
MANHATTAN,10016,2019-07,4
MANHATTAN,10016,2019-08,1
MANHATTAN,10016,2019-10,3
MANHATTAN,10016,2019-11,2
MANHATTAN,10016,2019-12,4
MANHATTAN,10017,2017-01,5
MANHATTAN,10017,2017-02,1
MANHATTAN,10017,2017-03,1
MANHATTAN,10017,2017-04,1
MANHATTAN,10017,2017-05,3
MANHATTAN,10017,2017-06,4
MANHATTAN,10017,2017-08,3
MANHATTAN,10017,2017-09,1
MANHATTAN,10017,2017-10,2
MANHATTAN,10017,2017-12,2
MANHATTAN,10017,2018-01,1
MANHATTAN,10017,2018-02,3
MANHATTAN,10017,2018-03,1
MANHATTAN,10017,2018-04,2
MANHATTAN,10017,2018-05,2
MANHATTAN,10017,2018-06,1
MANHATTAN,10017,2018-07,3
MANHATTAN,10017,2018-08,2
MANHATTAN,10017,2018-10,1
MANHATTAN,10017,2018-11,1
MANHATTAN,10017,2019-01,2
MANHATTAN,10017,2019-03,3
MANHATTAN,10017,2019-04,1
MANHATTAN,10017,2019-05,2
MANHATTAN,10017,2019-06,3
MANHATTAN,10017,2019-11,3
MANHATTAN,10018,2017-01,1
MANHATTAN,10018,2017-02,1
MANHATTAN,10018,2017-04,2
MANHATTAN,10018,2017-05,3
MANHATTAN,10018,2017-09,2
MANHATTAN,10018,2017-10,1
MANHATTAN,10018,2017-12,1
MANHATTAN,10018,2018-01,5
MANHATTAN,10018,2018-02,1
MANHATTAN,10018,2018-03,1
MANHATTAN,10018,2018-04,1
MANHATTAN,10018,2018-08,5
MANHATTAN,10018,2018-10,3
MANHATTAN,10018,2018-11,4
MANHATTAN,10018,2018-12,3
MANHATTAN,10018,2019-01,6
MANHATTAN,10018,2019-02,5
MANHATTAN,10018,2019-04,2
MANHATTAN,10018,2019-06,1
MANHATTAN,10018,2019-07,1
MANHATTAN,10018,2019-08,2
MANHATTAN,10018,2019-09,2
MANHATTAN,10018,2019-12,1
MANHATTAN,10019,2017-01,6
MANHATTAN,10019,2017-02,7
MANHATTAN,10019,2017-03,6
MANHATTAN,10019,2017-04,5
MANHATTAN,10019,2017-05,9
MANHATTAN,10019,2017-06,9
MANHATTAN,10019,2017-07,8
MANHATTAN,10019,2017-08,6
MANHATTAN,10019,2017-09,16
MANHATTAN,10019,2017-10,12
MANHATTAN,10019,2017-11,7
MANHATTAN,10019,2017-12,4
MANHATTAN,10019,2018-01,5
MANHATTAN,10019,2018-02,5
MANHATTAN,10019,2018-03,6
MANHATTAN,10019,2018-04,9
MANHATTAN,10019,2018-05,8
MANHATTAN,10019,2018-06,9
MANHATTAN,10019,2018-07,4
MANHATTAN,10019,2018-08,10
MANHATTAN,10019,2018-09,11
MANHATTAN,10019,2018-10,8
MANHATTAN,10019,2018-11,5
MANHATTAN,10019,2018-12,7
MANHATTAN,10019,2019-01,10
MANHATTAN,10019,2019-02,6
MANHATTAN,10019,2019-03,7
MANHATTAN,10019,2019-04,12
MANHATTAN,10019,2019-05,9
MANHATTAN,10019,2019-06,7
MANHATTAN,10019,2019-07,10
MANHATTAN,10019,2019-08,6
MANHATTAN,10019,2019-09,5
MANHATTAN,10019,2019-10,8
MANHATTAN,10019,2019-11,6
MANHATTAN,10019,2019-12,3
MANHATTAN,10020,2018-04,1
MANHATTAN,10021,2017-01,2
MANHATTAN,10021,2017-02,7
MANHATTAN,10021,2017-03,4
MANHATTAN,10021,2017-04,1
MANHATTAN,10021,2017-05,3
MANHATTAN,10021,2017-06,4
MANHATTAN,10021,2017-07,4
MANHATTAN,10021,2017-08,6
MANHATTAN,10021,2017-09,3
MANHATTAN,10021,2017-10,4
MANHATTAN,10021,2017-11,2
MANHATTAN,10021,2018-01,1
MANHATTAN,10021,2018-02,3
MANHATTAN,10021,2018-03,3
MANHATTAN,10021,2018-04,3
MANHATTAN,10021,2018-05,4
MANHATTAN,10021,2018-06,3
MANHATTAN,10021,2018-07,5
MANHATTAN,10021,2018-08,5
MANHATTAN,10021,2018-09,3
MANHATTAN,10021,2018-10,2
MANHATTAN,10021,2018-11,5
MANHATTAN,10021,2019-01,2
MANHATTAN,10021,2019-02,1
MANHATTAN,10021,2019-03,2
MANHATTAN,10021,2019-04,4
MANHATTAN,10021,2019-05,3
MANHATTAN,10021,2019-06,1
MANHATTAN,10021,2019-07,1
MANHATTAN,10021,2019-08,1
MANHATTAN,10021,2019-09,2
MANHATTAN,10021,2019-12,2
MANHATTAN,10022,2017-01,3
MANHATTAN,10022,2017-02,5
MANHATTAN,10022,2017-03,2
MANHATTAN,10022,2017-04,5
MANHATTAN,10022,2017-05,1
MANHATTAN,10022,2017-06,6
MANHATTAN,10022,2017-07,2
MANHATTAN,10022,2017-08,4
MANHATTAN,10022,2017-09,2
MANHATTAN,10022,2017-10,2
MANHATTAN,10022,2017-11,1
MANHATTAN,10022,2018-01,4
MANHATTAN,10022,2018-02,3
MANHATTAN,10022,2018-03,5
MANHATTAN,10022,2018-04,3
MANHATTAN,10022,2018-05,5
MANHATTAN,10022,2018-06,2
MANHATTAN,10022,2018-07,3
MANHATTAN,10022,2018-08,5
MANHATTAN,10022,2018-09,6
MANHATTAN,10022,2018-10,3
MANHATTAN,10022,2018-11,1
MANHATTAN,10022,2018-12,2
MANHATTAN,10022,2019-01,5
MANHATTAN,10022,2019-02,4
MANHATTAN,10022,2019-03,2
MANHATTAN,10022,2019-04,1
MANHATTAN,10022,2019-05,1
MANHATTAN,10022,2019-06,3
MANHATTAN,10022,2019-07,4
MANHATTAN,10022,2019-08,4
MANHATTAN,10022,2019-09,1
MANHATTAN,10022,2019-10,3
MANHATTAN,10022,2019-11,5
MANHATTAN,10022,2019-12,7
MANHATTAN,10023,2017-01,4
MANHATTAN,10023,2017-02,1
MANHATTAN,10023,2017-03,2
MANHATTAN,10023,2017-04,5
MANHATTAN,10023,2017-05,7
MANHATTAN,10023,2017-06,2
MANHATTAN,10023,2017-07,1
MANHATTAN,10023,2017-08,5
MANHATTAN,10023,2017-09,5
MANHATTAN,10023,2017-10,1
MANHATTAN,10023,2017-11,3
MANHATTAN,10023,2017-12,1
MANHATTAN,10023,2018-01,1
MANHATTAN,10023,2018-02,4
MANHATTAN,10023,2018-03,4
MANHATTAN,10023,2018-04,3
MANHATTAN,10023,2018-05,4
MANHATTAN,10023,2018-06,8
MANHATTAN,10023,2018-07,3
MANHATTAN,10023,2018-08,7
MANHATTAN,10023,2018-09,5
MANHATTAN,10023,2018-10,2
MANHATTAN,10023,2018-11,3
MANHATTAN,10023,2018-12,3
MANHATTAN,10023,2019-01,3
MANHATTAN,10023,2019-02,5
MANHATTAN,10023,2019-03,3
MANHATTAN,10023,2019-04,4
MANHATTAN,10023,2019-05,5
MANHATTAN,10023,2019-06,5
MANHATTAN,10023,2019-07,2
MANHATTAN,10023,2019-08,1
MANHATTAN,10023,2019-09,2
MANHATTAN,10023,2019-10,6
MANHATTAN,10023,2019-11,3
MANHATTAN,10023,2019-12,5
MANHATTAN,10024,2017-01,1
MANHATTAN,10024,2017-02,4
MANHATTAN,10024,2017-03,6
MANHATTAN,10024,2017-04,4
MANHATTAN,10024,2017-05,2
MANHATTAN,10024,2017-06,1
MANHATTAN,10024,2017-07,2
MANHATTAN,10024,2017-08,1
MANHATTAN,10024,2017-10,3
MANHATTAN,10024,2017-11,5
MANHATTAN,10024,2017-12,3
MANHATTAN,10024,2018-01,1
MANHATTAN,10024,2018-02,2
MANHATTAN,10024,2018-03,4
MANHATTAN,10024,2018-04,8
MANHATTAN,10024,2018-05,5
MANHATTAN,10024,2018-06,7
MANHATTAN,10024,2018-07,6
MANHATTAN,10024,2018-08,6
MANHATTAN,10024,2018-09,2
MANHATTAN,10024,2018-10,4
MANHATTAN,10024,2018-11,1
MANHATTAN,10024,2018-12,5
MANHATTAN,10024,2019-01,3
MANHATTAN,10024,2019-02,3
MANHATTAN,10024,2019-03,2
MANHATTAN,10024,2019-04,2
MANHATTAN,10024,2019-05,1
MANHATTAN,10024,2019-06,3
MANHATTAN,10024,2019-07,3
MANHATTAN,10024,2019-08,3
MANHATTAN,10024,2019-09,2
MANHATTAN,10024,2019-10,4
MANHATTAN,10025,2017-01,9
MANHATTAN,10025,2017-02,7
MANHATTAN,10025,2017-03,7
MANHATTAN,10025,2017-04,17
MANHATTAN,10025,2017-05,16
MANHATTAN,10025,2017-06,12
MANHATTAN,10025,2017-07,5
MANHATTAN,10025,2017-08,8
MANHATTAN,10025,2017-09,12
MANHATTAN,10025,2017-10,7
MANHATTAN,10025,2017-11,6
MANHATTAN,10025,2017-12,9
MANHATTAN,10025,2018-01,8
MANHATTAN,10025,2018-02,12
MANHATTAN,10025,2018-03,11
MANHATTAN,10025,2018-04,7
MANHATTAN,10025,2018-05,16
MANHATTAN,10025,2018-06,14
MANHATTAN,10025,2018-07,17
MANHATTAN,10025,2018-08,9
MANHATTAN,10025,2018-09,4
MANHATTAN,10025,2018-10,5
MANHATTAN,10025,2018-11,10
MANHATTAN,10025,2018-12,5
MANHATTAN,10025,2019-01,10
MANHATTAN,10025,2019-02,5
MANHATTAN,10025,2019-03,4
MANHATTAN,10025,2019-04,10
MANHATTAN,10025,2019-05,6
MANHATTAN,10025,2019-06,8
MANHATTAN,10025,2019-07,3
MANHATTAN,10025,2019-08,7
MANHATTAN,10025,2019-09,6
MANHATTAN,10025,2019-10,7
MANHATTAN,10025,2019-11,4
MANHATTAN,10025,2019-12,4
MANHATTAN,10026,2017-01,12
MANHATTAN,10026,2017-02,1
MANHATTAN,10026,2017-03,9
MANHATTAN,10026,2017-04,7
MANHATTAN,10026,2017-05,17
MANHATTAN,10026,2017-06,7
MANHATTAN,10026,2017-07,7
MANHATTAN,10026,2017-08,9
MANHATTAN,10026,2017-09,5
MANHATTAN,10026,2017-10,12
MANHATTAN,10026,2017-11,10
MANHATTAN,10026,2017-12,8
MANHATTAN,10026,2018-01,3
MANHATTAN,10026,2018-02,3
MANHATTAN,10026,2018-03,8
MANHATTAN,10026,2018-04,7
MANHATTAN,10026,2018-05,7
MANHATTAN,10026,2018-06,12
MANHATTAN,10026,2018-07,5
MANHATTAN,10026,2018-08,7
MANHATTAN,10026,2018-09,3
MANHATTAN,10026,2018-10,3
MANHATTAN,10026,2018-11,6
MANHATTAN,10026,2018-12,3
MANHATTAN,10026,2019-01,10
MANHATTAN,10026,2019-02,2
MANHATTAN,10026,2019-03,7
MANHATTAN,10026,2019-04,9
MANHATTAN,10026,2019-05,5
MANHATTAN,10026,2019-06,8
MANHATTAN,10026,2019-07,4
MANHATTAN,10026,2019-08,6
MANHATTAN,10026,2019-09,4
MANHATTAN,10026,2019-10,13
MANHATTAN,10026,2019-11,11
MANHATTAN,10026,2019-12,8
MANHATTAN,10027,2017-01,14
MANHATTAN,10027,2017-02,14
MANHATTAN,10027,2017-03,9
MANHATTAN,10027,2017-04,20
MANHATTAN,10027,2017-05,5
MANHATTAN,10027,2017-06,16
MANHATTAN,10027,2017-07,11
MANHATTAN,10027,2017-08,11
MANHATTAN,10027,2017-09,9
MANHATTAN,10027,2017-10,9
MANHATTAN,10027,2017-11,6
MANHATTAN,10027,2017-12,5
MANHATTAN,10027,2018-01,14
MANHATTAN,10027,2018-02,12
MANHATTAN,10027,2018-03,8
MANHATTAN,10027,2018-04,11
MANHATTAN,10027,2018-05,12
MANHATTAN,10027,2018-06,10
MANHATTAN,10027,2018-07,12
MANHATTAN,10027,2018-08,11
MANHATTAN,10027,2018-09,13
MANHATTAN,10027,2018-10,9
MANHATTAN,10027,2018-11,5
MANHATTAN,10027,2018-12,3
MANHATTAN,10027,2019-01,8
MANHATTAN,10027,2019-02,13
MANHATTAN,10027,2019-03,11
MANHATTAN,10027,2019-04,7
MANHATTAN,10027,2019-05,6
MANHATTAN,10027,2019-06,11
MANHATTAN,10027,2019-07,4
MANHATTAN,10027,2019-08,9
MANHATTAN,10027,2019-09,5
MANHATTAN,10027,2019-10,6
MANHATTAN,10027,2019-11,5
MANHATTAN,10027,2019-12,6
MANHATTAN,10028,2017-01,5
MANHATTAN,10028,2017-03,2
MANHATTAN,10028,2017-04,2
MANHATTAN,10028,2017-05,5
MANHATTAN,10028,2017-06,3
MANHATTAN,10028,2017-07,5
MANHATTAN,10028,2017-08,4
MANHATTAN,10028,2017-09,3
MANHATTAN,10028,2017-10,4
MANHATTAN,10028,2017-11,2
MANHATTAN,10028,2017-12,1
MANHATTAN,10028,2018-01,3
MANHATTAN,10028,2018-02,4
MANHATTAN,10028,2018-03,3
MANHATTAN,10028,2018-05,3
MANHATTAN,10028,2018-06,5
MANHATTAN,10028,2018-07,8
MANHATTAN,10028,2018-08,4
MANHATTAN,10028,2018-09,2
MANHATTAN,10028,2018-10,3
MANHATTAN,10028,2018-11,1
MANHATTAN,10028,2018-12,2
MANHATTAN,10028,2019-01,4
MANHATTAN,10028,2019-02,3
MANHATTAN,10028,2019-03,1
MANHATTAN,10028,2019-04,3
MANHATTAN,10028,2019-05,1
MANHATTAN,10028,2019-06,4
MANHATTAN,10028,2019-07,1
MANHATTAN,10028,2019-08,1
MANHATTAN,10028,2019-09,1
MANHATTAN,10028,2019-10,2
MANHATTAN,10028,2019-11,2
MANHATTAN,10028,2019-12,3
MANHATTAN,10029,2017-01,14
MANHATTAN,10029,2017-02,8
MANHATTAN,10029,2017-03,10
MANHATTAN,10029,2017-04,18
MANHATTAN,10029,2017-05,14
MANHATTAN,10029,2017-06,18
MANHATTAN,10029,2017-07,14
MANHATTAN,10029,2017-08,20
MANHATTAN,10029,2017-09,14
MANHATTAN,10029,2017-10,17
MANHATTAN,10029,2017-11,17
MANHATTAN,10029,2017-12,11
MANHATTAN,10029,2018-01,8
MANHATTAN,10029,2018-02,15
MANHATTAN,10029,2018-03,23
MANHATTAN,10029,2018-04,20
MANHATTAN,10029,2018-05,21
MANHATTAN,10029,2018-06,12
MANHATTAN,10029,2018-07,31
MANHATTAN,10029,2018-08,21
MANHATTAN,10029,2018-09,10
MANHATTAN,10029,2018-10,17
MANHATTAN,10029,2018-11,10
MANHATTAN,10029,2018-12,11
MANHATTAN,10029,2019-01,16
MANHATTAN,10029,2019-02,18
MANHATTAN,10029,2019-03,18
MANHATTAN,10029,2019-04,18
MANHATTAN,10029,2019-05,17
MANHATTAN,10029,2019-06,15
MANHATTAN,10029,2019-07,10
MANHATTAN,10029,2019-08,14
MANHATTAN,10029,2019-09,8
MANHATTAN,10029,2019-10,12
MANHATTAN,10029,2019-11,18
MANHATTAN,10029,2019-12,6
MANHATTAN,10030,2017-01,13
MANHATTAN,10030,2017-02,7
MANHATTAN,10030,2017-03,13
MANHATTAN,10030,2017-04,4
MANHATTAN,10030,2017-05,8
MANHATTAN,10030,2017-06,6
MANHATTAN,10030,2017-07,15
MANHATTAN,10030,2017-08,15
MANHATTAN,10030,2017-09,10
MANHATTAN,10030,2017-10,14
MANHATTAN,10030,2017-11,16
MANHATTAN,10030,2017-12,8
MANHATTAN,10030,2018-01,9
MANHATTAN,10030,2018-02,9
MANHATTAN,10030,2018-03,14
MANHATTAN,10030,2018-04,14
MANHATTAN,10030,2018-05,9
MANHATTAN,10030,2018-06,10
MANHATTAN,10030,2018-07,14
MANHATTAN,10030,2018-08,10
MANHATTAN,10030,2018-09,16
MANHATTAN,10030,2018-10,8
MANHATTAN,10030,2018-11,6
MANHATTAN,10030,2018-12,9
MANHATTAN,10030,2019-01,10
MANHATTAN,10030,2019-02,14
MANHATTAN,10030,2019-03,6
MANHATTAN,10030,2019-04,12
MANHATTAN,10030,2019-05,18
MANHATTAN,10030,2019-06,9
MANHATTAN,10030,2019-07,10
MANHATTAN,10030,2019-08,13
MANHATTAN,10030,2019-09,2
MANHATTAN,10030,2019-10,10
MANHATTAN,10030,2019-11,11
MANHATTAN,10030,2019-12,5
MANHATTAN,10031,2017-01,13
MANHATTAN,10031,2017-02,14
MANHATTAN,10031,2017-03,17
MANHATTAN,10031,2017-04,22
MANHATTAN,10031,2017-05,16
MANHATTAN,10031,2017-06,17
MANHATTAN,10031,2017-07,13
MANHATTAN,10031,2017-08,20
MANHATTAN,10031,2017-09,11
MANHATTAN,10031,2017-10,23
MANHATTAN,10031,2017-11,17
MANHATTAN,10031,2017-12,6
MANHATTAN,10031,2018-01,25
MANHATTAN,10031,2018-02,11
MANHATTAN,10031,2018-03,14
MANHATTAN,10031,2018-04,13
MANHATTAN,10031,2018-05,17
MANHATTAN,10031,2018-06,18
MANHATTAN,10031,2018-07,14
MANHATTAN,10031,2018-08,14
MANHATTAN,10031,2018-09,13
MANHATTAN,10031,2018-10,7
MANHATTAN,10031,2018-11,9
MANHATTAN,10031,2018-12,8
MANHATTAN,10031,2019-01,7
MANHATTAN,10031,2019-02,11
MANHATTAN,10031,2019-03,9
MANHATTAN,10031,2019-04,14
MANHATTAN,10031,2019-05,11
MANHATTAN,10031,2019-06,13
MANHATTAN,10031,2019-07,10
MANHATTAN,10031,2019-08,6
MANHATTAN,10031,2019-09,2
MANHATTAN,10031,2019-10,8
MANHATTAN,10031,2019-11,12
MANHATTAN,10031,2019-12,2
MANHATTAN,10032,2017-01,19
MANHATTAN,10032,2017-02,7
MANHATTAN,10032,2017-03,12
MANHATTAN,10032,2017-04,25
MANHATTAN,10032,2017-05,18
MANHATTAN,10032,2017-06,9
MANHATTAN,10032,2017-07,17
MANHATTAN,10032,2017-08,16
MANHATTAN,10032,2017-09,13
MANHATTAN,10032,2017-10,6
MANHATTAN,10032,2017-11,18
MANHATTAN,10032,2017-12,7
MANHATTAN,10032,2018-01,22
MANHATTAN,10032,2018-02,4
MANHATTAN,10032,2018-03,14
MANHATTAN,10032,2018-04,17
MANHATTAN,10032,2018-05,17
MANHATTAN,10032,2018-06,18
MANHATTAN,10032,2018-07,14
MANHATTAN,10032,2018-08,14
MANHATTAN,10032,2018-09,10
MANHATTAN,10032,2018-10,11
MANHATTAN,10032,2018-11,11
MANHATTAN,10032,2018-12,12
MANHATTAN,10032,2019-01,18
MANHATTAN,10032,2019-02,10
MANHATTAN,10032,2019-03,13
MANHATTAN,10032,2019-04,11
MANHATTAN,10032,2019-05,7
MANHATTAN,10032,2019-06,13
MANHATTAN,10032,2019-07,11
MANHATTAN,10032,2019-08,10
MANHATTAN,10032,2019-09,8
MANHATTAN,10032,2019-10,9
MANHATTAN,10032,2019-11,9
MANHATTAN,10032,2019-12,6
MANHATTAN,10033,2017-01,14
MANHATTAN,10033,2017-02,18
MANHATTAN,10033,2017-03,13
MANHATTAN,10033,2017-04,12
MANHATTAN,10033,2017-05,7
MANHATTAN,10033,2017-06,21
MANHATTAN,10033,2017-07,11
MANHATTAN,10033,2017-08,20
MANHATTAN,10033,2017-09,11
MANHATTAN,10033,2017-10,10
MANHATTAN,10033,2017-11,6
MANHATTAN,10033,2017-12,11
MANHATTAN,10033,2018-01,22
MANHATTAN,10033,2018-02,8
MANHATTAN,10033,2018-03,6
MANHATTAN,10033,2018-04,23
MANHATTAN,10033,2018-05,19
MANHATTAN,10033,2018-06,6
MANHATTAN,10033,2018-07,11
MANHATTAN,10033,2018-08,4
MANHATTAN,10033,2018-09,15
MANHATTAN,10033,2018-10,22
MANHATTAN,10033,2018-11,8
MANHATTAN,10033,2018-12,4
MANHATTAN,10033,2019-01,13
MANHATTAN,10033,2019-02,8
MANHATTAN,10033,2019-03,10
MANHATTAN,10033,2019-04,9
MANHATTAN,10033,2019-05,10
MANHATTAN,10033,2019-06,8
MANHATTAN,10033,2019-07,8
MANHATTAN,10033,2019-08,14
MANHATTAN,10033,2019-09,7
MANHATTAN,10033,2019-10,17
MANHATTAN,10033,2019-11,10
MANHATTAN,10033,2019-12,11
MANHATTAN,10034,2017-01,13
MANHATTAN,10034,2017-02,5
MANHATTAN,10034,2017-03,9
MANHATTAN,10034,2017-04,6
MANHATTAN,10034,2017-05,10
MANHATTAN,10034,2017-06,13
MANHATTAN,10034,2017-07,9
MANHATTAN,10034,2017-08,13
MANHATTAN,10034,2017-09,12
MANHATTAN,10034,2017-10,11
MANHATTAN,10034,2017-11,7
MANHATTAN,10034,2017-12,6
MANHATTAN,10034,2018-01,9
MANHATTAN,10034,2018-02,7
MANHATTAN,10034,2018-03,17
MANHATTAN,10034,2018-04,12
MANHATTAN,10034,2018-05,6
MANHATTAN,10034,2018-06,5
MANHATTAN,10034,2018-07,4
MANHATTAN,10034,2018-08,8
MANHATTAN,10034,2018-09,5
MANHATTAN,10034,2018-10,8
MANHATTAN,10034,2018-11,7
MANHATTAN,10034,2018-12,13
MANHATTAN,10034,2019-01,10
MANHATTAN,10034,2019-02,10
MANHATTAN,10034,2019-03,11
MANHATTAN,10034,2019-04,14
MANHATTAN,10034,2019-05,12
MANHATTAN,10034,2019-06,8
MANHATTAN,10034,2019-07,4
MANHATTAN,10034,2019-08,18
MANHATTAN,10034,2019-09,7
MANHATTAN,10034,2019-10,11
MANHATTAN,10034,2019-11,6
MANHATTAN,10034,2019-12,9
MANHATTAN,10035,2017-01,18
MANHATTAN,10035,2017-02,11
MANHATTAN,10035,2017-03,14
MANHATTAN,10035,2017-04,9
MANHATTAN,10035,2017-05,6
MANHATTAN,10035,2017-06,12
MANHATTAN,10035,2017-07,11
MANHATTAN,10035,2017-08,18
MANHATTAN,10035,2017-09,11
MANHATTAN,10035,2017-10,16
MANHATTAN,10035,2017-11,7
MANHATTAN,10035,2017-12,6
MANHATTAN,10035,2018-01,18
MANHATTAN,10035,2018-02,10
MANHATTAN,10035,2018-03,16
MANHATTAN,10035,2018-04,7
MANHATTAN,10035,2018-05,13
MANHATTAN,10035,2018-06,5
MANHATTAN,10035,2018-07,10
MANHATTAN,10035,2018-08,6
MANHATTAN,10035,2018-09,6
MANHATTAN,10035,2018-10,9
MANHATTAN,10035,2018-11,5
MANHATTAN,10035,2018-12,3
MANHATTAN,10035,2019-01,13
MANHATTAN,10035,2019-02,7
MANHATTAN,10035,2019-03,16
MANHATTAN,10035,2019-04,9
MANHATTAN,10035,2019-05,6
MANHATTAN,10035,2019-06,9
MANHATTAN,10035,2019-07,10
MANHATTAN,10035,2019-08,4
MANHATTAN,10035,2019-09,7
MANHATTAN,10035,2019-10,6
MANHATTAN,10035,2019-11,3
MANHATTAN,10035,2019-12,1
MANHATTAN,10036,2017-01,4
MANHATTAN,10036,2017-02,7
MANHATTAN,10036,2017-03,12
MANHATTAN,10036,2017-04,6
MANHATTAN,10036,2017-05,6
MANHATTAN,10036,2017-06,6
MANHATTAN,10036,2017-07,9
MANHATTAN,10036,2017-08,9
MANHATTAN,10036,2017-09,10
MANHATTAN,10036,2017-10,15
MANHATTAN,10036,2017-11,4
MANHATTAN,10036,2017-12,5
MANHATTAN,10036,2018-01,6
MANHATTAN,10036,2018-02,3
MANHATTAN,10036,2018-03,6
MANHATTAN,10036,2018-04,10
MANHATTAN,10036,2018-05,8
MANHATTAN,10036,2018-06,3
MANHATTAN,10036,2018-07,6
MANHATTAN,10036,2018-08,9
MANHATTAN,10036,2018-09,3
MANHATTAN,10036,2018-10,4
MANHATTAN,10036,2018-11,7
MANHATTAN,10036,2018-12,4
MANHATTAN,10036,2019-01,8
MANHATTAN,10036,2019-02,11
MANHATTAN,10036,2019-03,4
MANHATTAN,10036,2019-04,10
MANHATTAN,10036,2019-05,7
MANHATTAN,10036,2019-06,5
MANHATTAN,10036,2019-07,7
MANHATTAN,10036,2019-08,5
MANHATTAN,10036,2019-09,3
MANHATTAN,10036,2019-10,5
MANHATTAN,10036,2019-12,9
MANHATTAN,10037,2017-01,10
MANHATTAN,10037,2017-02,15
MANHATTAN,10037,2017-03,19
MANHATTAN,10037,2017-04,7
MANHATTAN,10037,2017-05,6
MANHATTAN,10037,2017-06,9
MANHATTAN,10037,2017-07,8
